case_id,radar_site,scan_time_utc,scan_filename,search_window,cluster_id,n_gates,cluster_center_lat_deg,cluster_center_lon_deg,cluster_center_alt_m,cluster_min_distance_to_expected_km,cluster_min_vertical_distance_m,cluster_max_reflectivity_dbz,cluster_mean_reflectivity_dbz,cluster_p95_reflectivity_dbz,cluster_velocity_mean_ms,cluster_spectrum_width_mean_ms,cluster_rhohv_mean,compactness_km,notes
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,loose,20260322_203545_loose_001,5547,32.351176664736364,-110.51204625373792,3378.580674238327,0.8961290914058729,38.11111111111131,12.5,-2.5541734270776995,3.5,4.803289924605894,2.570278430057028,0.8465851785082977,23.30853703470382,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_001,12,32.35620831454354,-110.53794913119354,5901.416666666667,3.913273157435504,1364.8888888888887,-0.5,-4.958333333333333,-2.4250000000000025,1.0,0.5,1.0516666173934937,3.529452449137024,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_002,2,32.35474164652058,-110.44703189825464,5533.5,4.6459956308762616,2450.8888888888887,-2.0,-3.5,-2.1500000000000004,,,,0.12508740141429928,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_003,2,32.340041404352476,-110.38886384709086,5571.5,9.254303278142194,2412.8888888888887,-4.5,-4.75,-4.525,,,,0.12508935108992447,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_004,2,32.37659300759971,-110.49219521090181,6688.5,5.220125591397874,1293.8888888888887,-3.5,-4.25,-3.575,,,,0.12503710195236295,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_005,6,32.31518599007964,-110.46623469707895,6130.833333333333,0.8961290914058729,1788.8888888888887,-5.5,-6.25,-5.625,,,,1.662975726333354,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_006,2,32.26556845251076,-110.54036139141614,6441.5,8.512141183260256,1537.8888888888887,-6.0,-6.75,-6.075,,,,0.1250670071302143,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_007,2,32.35396746400303,-110.39267830999307,8046.5,9.227061605606606,38.11111111111131,-3.5,-4.75,-3.625,,,,0.12502233808809277,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,tight,20260322_203545_tight_001,3,32.353563069371575,-110.52229622840945,6393.333333333333,3.913273157435504,1576.8888888888887,-5.5,-6.333333333333333,-5.6,,,,0.6620387519377621,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,tight,20260322_203545_tight_002,2,32.32484412918659,-110.47862971181341,6193.5,0.8961290914058729,1788.8888888888887,-6.0,-6.25,-6.025,,,,0.1250507312060422,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,tight,20260322_203545_tight_003,2,32.317969040756694,-110.46176936761239,6170.0,2.6573347372077727,1811.8888888888887,-5.5,-5.75,-5.525,,,,0.12509770331609818,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,tight,20260322_203545_tight_004,2,32.302744800295635,-110.458305011811,6029.0,3.9114627209756168,1952.8888888888887,-6.0,-6.75,-6.075,,,,0.12509964962307613,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,loose,20260322_204251_loose_001,744,32.265863924189844,-110.50535962847648,4284.8588709677415,2.611087393429054,103.11111111111131,6.5,-4.858198924731183,0.5,4.376404494382022,2.848008385744235,0.8914653038485205,27.105665877748265,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_001,2,32.31864466236624,-110.55476040419461,5982.0,9.468847954770592,2552.1111111111113,-5.0,-5.5,-5.05,,,,0.12509964962165554,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_002,3,32.35902171694322,-110.52772168346695,6440.333333333333,7.7843584616079875,2082.1111111111113,-4.0,-6.0,-4.300000000000001,,,,0.2501481132132249,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_003,4,32.381281907285455,-110.50163057747525,7350.25,6.836355512784802,661.1111111111113,-4.0,-5.375,-4.2250000000000005,,,,1.4068072689089004,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_004,2,32.293272743508744,-110.44357258143026,5982.0,3.630356370919899,2552.1111111111113,-4.0,-5.5,-4.15,,,,0.12509964962391726,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_005,4,32.271259442191635,-110.39213823133007,6516.75,8.018729321209646,1480.1111111111113,-4.0,-6.125,-4.375000000000001,,,,0.7324353432193494,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,loose,20260322_204955_loose_001,336,32.23116415216074,-110.46879966150598,4916.559523809524,3.673654346574099,652.7407407407409,2.0,-6.568452380952381,-2.875,2.78515625,2.7,0.8874708377606385,25.01915640679331,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,loose,20260322_204955_loose_002,7,32.30130601910254,-110.24321585938141,4231.571428571428,15.440747053504,4822.740740740741,-0.5,-2.0714285714285716,-0.6500000000000004,6.125,1.1,1.026111086209615,3.0330568549720884,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,loose,20260322_204955_loose_003,6,32.36370473641282,-110.44409546826365,5650.0,1.9561447604235365,2560.740740740741,-2.0,-4.083333333333333,-2.375,,,,3.4826384821539214,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,loose,20260322_204955_loose_004,4,32.448672784284,-110.36399821063974,8524.75,12.577129706015992,31.740740740740875,-4.5,-4.75,-4.5,,,,2.567188532106379,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,normal,20260322_204955_normal_001,2,32.341106420148364,-110.42113869447294,6523.0,1.9561447604235365,2560.740740740741,-4.5,-4.5,-4.5,,,,0.12508407918289402,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,normal,20260322_204955_normal_002,2,32.23958856899711,-110.3887174739643,6731.5,9.624603330607966,2349.740740740741,-7.5,-7.75,-7.525,,,,0.12506312286042098,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,normal,20260322_204955_normal_003,2,32.26070074087795,-110.37390729653465,7051.5,8.120605880711235,2029.7407407407409,-3.5,-5.5,-3.7,,,,0.12505147005040207,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_001,48,32.345937217868176,-110.52932900308821,6196.291666666667,9.392158461200657,1792.9629629629635,-0.5,-5.416666666666667,-2.5,0.75,1.25,1.0516666173934937,9.133113556584732,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_002,2,32.39301524218517,-110.46570177662912,4870.0,10.911222981014784,4770.9629629629635,-2.5,-3.75,-2.625,,,,0.12507273147141715,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_003,6,32.26265160901165,-110.36484330169931,5722.833333333333,6.275872541877165,3254.9629629629635,-4.0,-6.416666666666667,-4.625,,,,4.292734168298201,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_004,125,32.191742962345224,-110.34636004106135,5731.832,12.610505741130622,1968.9629629629635,-1.5,-6.628,-2.1000000000000014,0.3018867924528302,1.598360655737705,0.8683917925023196,17.180704947591085,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_005,2,32.349069277420384,-110.27252692448313,8635.0,11.23937439260162,997.9629629629636,-4.0,-4.75,-4.075,,,,0.12506384274917695,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,normal,20260322_205701_normal_001,2,32.30238910016931,-110.48646158835118,7051.5,9.392158461200657,2581.9629629629635,-6.0,-6.75,-6.075,,,,0.12505147004790723,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,loose,20260322_210407_loose_001,10,32.36349002208783,-110.51784748661433,6087.9,12.96223840921957,3477.1851851851843,-3.0,-5.15,-3.450000000000001,,0.0,1.0516666173934937,5.648098027464869,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,loose,20260322_210407_loose_002,111,32.192619853574,-110.27054490692586,6368.072072072072,10.667572531882598,2550.1851851851843,4.0,-5.36036036036036,-1.5,-0.14102564102564102,0.8888888888888888,0.8892063345937502,12.31198958553493,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,loose,20260322_210407_loose_003,4,32.39013661167484,-110.41587314701711,7732.75,8.499051348435058,1550.1851851851843,-1.5,-4.125,-1.8000000000000007,,,,2.407502951048508,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,loose,20260322_210407_loose_004,7,32.17929110896739,-110.47190800485417,5618.428571428572,18.060574505887875,4524.185185185184,-6.0,-8.714285714285714,-6.300000000000001,,0.0,0.2116666734218597,4.060525237489137,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,loose,20260322_210407_loose_005,2,32.27783900407058,-110.38282291020249,7197.5,4.887096582341867,2988.1851851851843,-7.0,-7.0,-7.0,,,,0.12504758578390374,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,normal,20260322_210407_normal_001,1,32.27881781141546,-110.38218947901925,7212.0,4.887096582341867,2988.1851851851843,-7.0,-7.0,-7.0,,,,0.0,single-gate fallback; no multi-gate DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:11:05Z,KEMX20260322_211105_V06,loose,20260322_211105_loose_001,60,32.35406408836177,-110.13652965186085,8142.933333333333,15.35625226009264,845.0370370370365,4.0,-1.7666666666666666,2.0,-0.13043478260869565,0.875,0.812916656024754,10.750879679866845,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:11:05Z,KEMX20260322_211105_V06,loose,20260322_211105_loose_002,20,32.36971435132537,-110.49575867676121,6742.45,14.379650523130175,2769.0370370370365,-2.5,-5.325,-3.924999999999999,,,,7.015432618797881,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:11:05Z,KEMX20260322_211105_V06,loose,20260322_211105_loose_003,8,32.271358469309654,-110.32204469680991,6585.625,3.2203413558459784,3413.0370370370365,-5.0,-6.5,-5.3500000000000005,,,,4.040182539567108,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:11:05Z,KEMX20260322_211105_V06,loose,20260322_211105_loose_004,93,32.19352542257576,-110.24763133223787,6712.655913978495,10.30975535366473,2887.0370370370365,3.5,-4.973118279569892,0.6999999999999957,0.05714285714285714,0.975,0.8681313016197898,13.679123593179934,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_001,85,32.34811458926708,-110.11858804162904,8149.564705882353,13.443077277117116,1176.333333333334,4.0,-1.488235294117647,2.0,-0.23684210526315788,1.0930232558139534,0.8963333129882812,10.89675922350729,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_002,5,32.38050582392512,-110.4671805313433,7555.0,17.11078570330226,3308.333333333334,-4.0,-4.7,-4.1,,,,2.794052654962095,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_003,4,32.434156703095425,-110.2819214031023,8733.0,11.666634656043891,1920.333333333334,-4.0,-4.125,-4.0,,,,2.263846939708693,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_004,76,32.1860661874674,-110.24327406389439,7037.763157894737,7.841147955328327,3396.333333333334,1.5,-5.190789473684211,-0.75,-0.23529411764705882,1.0125,0.7600877022272662,8.073694485528243,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_001,163,32.30611758865516,-110.08324055898377,8104.914110429448,9.259155184692109,1257.0666666666675,7.0,-1.205521472392638,3.0,0.06521739130434782,1.2128712871287128,0.9335925676756435,10.92951544946434,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_002,109,32.187638363721994,-110.24532310540924,7132.201834862385,8.937844077211553,3567.0666666666675,1.5,-4.958715596330276,-1.2000000000000028,0.0,0.5784313725490197,0.8313414541686454,8.896575231949711,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_003,2,32.272667172339546,-110.29768067636132,6428.5,7.208030825057887,4953.0666666666675,-3.0,-4.75,-3.1750000000000003,,,,0.1250429430632509,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_004,2,32.287407776758315,-110.43680278003743,7051.5,19.213923416288484,4327.0666666666675,-6.5,-6.75,-6.525,,,,0.12505147004908138,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_005,2,32.3729986315147,-110.30831868955738,8694.5,9.894099649381602,2684.0666666666675,-3.0,-3.5,-3.05,,,,0.12500485895889027,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,normal,20260322_212504_normal_001,2,32.3729986315147,-110.30831868955738,8694.5,9.894099649381602,2684.0666666666675,-3.0,-3.5,-3.05,,,,0.12500485895889027,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,loose,20260322_213158_loose_001,165,32.304275700287036,-110.07614813727943,8650.018181818183,4.595651883083439,1273.0,9.5,-1.0575757575757576,3.3999999999999915,0.2676767676767677,0.6336633663366337,0.8947618888044844,13.346492339965682,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,loose,20260322_213158_loose_002,95,32.178317387198156,-110.23345228780963,7127.315789473684,7.203348518004948,3588.0,4.5,-4.7894736842105265,-0.3500000000000014,0.0625,0.7454545454545455,0.8120666575431824,10.745469705288272,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,loose,20260322_213158_loose_003,2,32.159953708096864,-110.07090338298238,7178.0,18.006501133271577,4369.0,-4.5,-4.75,-4.525,,,,0.12507045506312844,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,normal,20260322_213158_normal_001,14,32.34255756842908,-110.1112285198346,9730.57142857143,6.769139087805235,1579.0,2.5,-0.5,2.175,0.2916666666666667,0.4583333333333333,0.9246666371822357,2.4601372397959222,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,normal,20260322_213158_normal_002,5,32.3012085841137,-110.12723760964079,9125.6,4.595651883083439,2377.0,-2.0,-3.0,-2.1,,,,0.7727092046769484,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,normal,20260322_213158_normal_003,12,32.3011464415286,-110.08638608143862,9437.083333333334,7.66697697846898,1945.0,2.0,-1.125,1.7249999999999996,0.21428571428571427,0.42857142857142855,0.8802380987576076,2.851510025112012,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,loose,20260322_213852_loose_001,158,32.30811089663931,-110.07795633646599,8571.746835443038,1.4048892024241282,1328.0,6.5,-1.370253164556962,2.5,0.15625,0.9294117647058824,0.9490598073372474,14.862044654385514,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,loose,20260322_213852_loose_002,92,32.17213872374627,-110.22040895374165,7299.858695652174,9.02934050393784,3832.0,1.5,-4.494565217391305,-1.0,0.16981132075471697,0.9545454545454546,0.8462036897738775,11.00796099804302,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_001,7,32.336268925028875,-110.10272154584801,9778.42857142857,7.040739716887518,1715.0,2.5,-0.42857142857142855,2.5,0.4166666666666667,1.0,0.9672221839427948,3.2169253500795687,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_002,27,32.29902255129998,-110.06389808305377,9695.185185185184,3.887631205352369,1822.0,3.0,-1.0555555555555556,2.1999999999999993,0.30952380952380953,1.1818181818181819,0.9403703477647569,3.2485436317866476,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_003,3,32.25990310036621,-110.12101820228794,8862.333333333334,1.4048892024241282,2848.0,-3.5,-4.5,-3.6500000000000004,,,,0.2500870108429772,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_004,3,32.24145154097674,-110.04346443676677,9430.0,8.089599581603563,2201.0,-1.0,-2.0,-1.05,,,,1.209208677203692,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_005,2,32.216095710822685,-110.05131291776813,9168.0,9.48603070533004,2557.0,-2.0,-2.75,-2.075,,,,0.1250463718968333,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_001,151,32.32157124699053,-110.0911546881506,8542.139072847682,2.099952524841064,1545.0,6.5,-1.3178807947019868,3.0,0.24666666666666667,0.9117647058823529,0.9030099288741155,11.952547154635454,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_002,2,32.286638913066646,-110.21762861303934,6996.0,8.383466678890299,4732.0,-4.5,-4.75,-4.525,,,,0.1250724013664766,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_003,5,32.26853525430683,-109.95617704586175,8683.0,15.365397300001232,2907.0,-2.5,-3.0,-2.5,,,,1.5504267747921996,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_004,82,32.16857258764196,-110.21617174735607,7340.926829268293,8.84357242154595,3663.0,3.5,-4.75,-0.5249999999999986,0.0625,0.7567567567567568,0.860490173977964,10.714998866333424,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,normal,20260322_214550_normal_001,50,32.315552232275024,-110.08475740795079,9693.44,2.9976852541592085,1784.0,5.5,-1.26,3.549999999999997,0.2878787878787879,0.5909090909090909,0.936935460855884,7.478509641657901,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,normal,20260322_214550_normal_002,2,32.32312416973158,-110.14609191996502,9257.0,6.033239252725751,2468.0,-4.0,-4.5,-4.05,,,,0.12504637189707474,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,normal,20260322_214550_normal_003,2,32.25480155850265,-110.02833025131963,9759.0,9.621061945467558,1966.0,0.0,-1.25,-0.1250000000000001,,,,0.12501531269209298,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,normal,20260322_214550_normal_004,3,32.216465135095895,-110.07229014404044,9039.0,8.02416120598322,2671.0,-3.5,-4.166666666666667,-3.6,,,,0.2500781209111686,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,loose,20260322_215249_loose_001,122,32.31554973061208,-110.08265232509646,8718.704918032787,0.4365172731782724,1623.2666666666664,5.0,-1.3852459016393444,2.9749999999999943,0.14925373134328357,0.8472222222222222,0.9151562319602817,12.16576081335809,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,loose,20260322_215249_loose_002,56,32.1895867511752,-110.22171934568784,7453.142857142857,12.17701686330091,3933.2666666666664,1.0,-5.258928571428571,-1.375,0.21428571428571427,0.8275862068965517,0.7421999931335449,7.501153887334571,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,loose,20260322_215249_loose_003,2,32.345433216614936,-110.00103310618704,10660.0,11.499940270306238,1084.2666666666664,-1.5,-2.5,-1.6,,,,0.1250114302974203,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,normal,20260322_215249_normal_001,3,32.34413361900385,-110.12821634117086,9598.666666666666,8.662888582839232,2131.2666666666664,-2.0,-2.6666666666666665,-2.05,,,,0.8345915148094782,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,normal,20260322_215249_normal_002,42,32.30226288189208,-110.06605194508654,9728.47619047619,2.14711538293639,1623.2666666666664,4.5,-1.1666666666666667,3.4499999999999957,0.23333333333333334,0.8548387096774194,0.9151234361860487,5.176278223804021,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,normal,20260322_215249_normal_003,2,32.22339365044974,-110.06022474145823,9138.0,5.730319671129889,2606.2666666666664,0.0,-2.5,-0.2500000000000002,0.5,0.0,0.9566666781902314,0.12504831310255188,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,normal,20260322_215249_normal_004,4,32.22385649296163,-110.02588079889662,9464.5,7.1497592579876,2250.2666666666664,-2.0,-2.75,-2.075,,,,0.701614811064042,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,tight,20260322_215249_tight_001,5,32.29277120583444,-110.04649558774176,9813.0,4.233303346098331,1922.2666666666664,4.0,0.1,3.2999999999999994,0.3,1.1,1.0516666173934937,0.7683652482724996,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,loose,20260322_215943_loose_001,114,32.31514568881678,-110.07784016368113,8637.754385964912,0.8357821090604214,1640.5666666666675,5.0,-1.293859649122807,3.0,0.009259259259259259,1.3515625,0.9254081383043405,12.23080196303248,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,loose,20260322_215943_loose_002,22,32.18738322065341,-110.18552728011026,7633.636363636364,16.080272707631508,3715.566666666667,-3.5,-5.386363636363637,-3.5,0.3333333333333333,1.1666666666666667,1.0483332872390747,8.81242743125943,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,loose,20260322_215943_loose_003,2,32.30098341027142,-109.95053051335813,10749.5,7.786967232565336,1012.5666666666676,-1.0,-1.25,-1.025,,,,0.12494853754028121,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,normal,20260322_215943_normal_001,32,32.31121042428286,-110.06319156015577,9832.375,1.7147145273295787,1640.5666666666675,3.5,-1.125,3.0,0.2631578947368421,1.5217391304347827,0.9363333086172739,4.799311049267463,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,normal,20260322_215943_normal_002,5,32.228723208712765,-110.0636196966874,9147.0,5.367008646805537,2593.5666666666675,0.5,-2.5,-0.10000000000000053,0.5,1.5,1.0516666173934937,0.7099955227527607,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,normal,20260322_215943_normal_003,2,32.30098341027142,-109.95053051335813,10749.5,7.786967232565336,1012.5666666666676,-1.0,-1.25,-1.025,,,,0.12494853754028121,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,tight,20260322_215943_tight_001,2,32.30229316269043,-110.04097834982127,9941.0,3.8112909653714624,1820.5666666666675,-1.0,-1.5,-1.05,0.5,0.5,,0.12502695987979737,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,tight,20260322_215943_tight_002,3,32.28865665077981,-110.03990128472304,9837.0,2.4233729357368383,1909.5666666666675,2.5,0.6666666666666666,2.45,0.16666666666666666,1.0,0.9361111124356588,0.2500646588326211,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,tight,20260322_215943_tight_003,2,32.285909813984034,-110.02240530172585,9971.0,1.7147145273295787,1790.5666666666675,2.0,-0.25,1.775,,6.5,0.6949999928474426,0.1250269598811531,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,loose,20260322_220636_loose_001,130,32.29910060368882,-110.07231425412209,8557.953846153847,4.9678799901664386,1567.7999999999993,9.0,-1.2846153846153847,3.5,0.3227848101265823,1.0,0.8828902846272988,13.19449711449812,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,loose,20260322_220636_loose_002,2,32.10878417367745,-109.94382878604296,9613.5,18.08527672400927,2134.7999999999993,-4.0,-4.25,-4.025,,,,0.1249757271466128,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,normal,20260322_220636_normal_001,3,32.32018713265254,-110.05711191761868,9956.0,9.757913011608435,1776.7999999999993,4.0,-0.16666666666666666,3.3999999999999995,0.0,1.0,0.9049999912579855,0.25005429716444677,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,normal,20260322_220636_normal_002,6,32.29333769071292,-110.06075281341572,9693.0,8.088983816857807,1985.7999999999993,9.0,1.8333333333333333,7.75,1.5,2.0833333333333335,0.8822222153345743,1.136232655880014,DBSCAN cluster
