case_id,radar_site,scan_time_utc,scan_filename,search_window,cluster_id,expected_lat_deg,expected_lon_deg,expected_alt_m,candidate_lat_deg,candidate_lon_deg,candidate_alt_m,horizontal_distance_km,vertical_distance_m,n_gates,max_reflectivity_dbz,mean_reflectivity_dbz,p95_reflectivity_dbz,velocity_mean_ms,spectrum_width_mean_ms,rhohv_mean,distance_score,altitude_score,reflectivity_score,compactness_score,isolation_score,temporal_continuity_score,candidate_score,candidate_rank,candidate_label,notes
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,loose,20260322_210407_loose_003,32.31617037037037,-110.35478888888888,10200.185185185184,32.39013661167484,-110.41587314701712,7732.75,10.028390125663615,2467.4351851851843,4,-1.5,-4.125,-1.8000000000000007,,,,0.4985804937168193,0.5065129629629631,0.24285714285714285,0.7592497048951492,0.9620253164556962,1.0,0.5774174107657515,38,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,normal,20260322_201442_normal_005,32.33813333333333,-110.5854,6356.666666666667,32.365653141857045,-110.50078450676868,6558.25,8.517071959375997,201.58333333333303,4,-5.0,-5.75,-5.075,,,,0.1482928040624003,0.9328055555555557,0.14285714285714285,0.893212951832365,0.9620253164556962,1.0,0.5773631125312463,39,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_006,32.33507407407408,-110.55327777777778,6892.037037037037,32.3232234283211,-110.58980971327486,4293.5,3.6767424473821646,2598.5370370370374,2,-2.0,-4.0,-2.2,0.5,0.0,,0.6323257552617836,0.13382098765432088,0.22857142857142856,0.9749777059440925,0.9873417721518988,1.0,0.5746999481710248,40,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,loose,20260322_204955_loose_004,32.32248148148148,-110.42105555555555,9095.74074074074,32.448672784284,-110.36399821063974,8524.75,15.019909979470915,570.9907407407409,4,-4.5,-4.75,-4.5,,,,0.24900450102645424,0.8858018518518518,0.15714285714285714,0.7432811467893621,0.9620253164556962,1.0,0.5740828859784511,41,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:27:18Z,KEMX20260322_222718_V06,loose,20260322_222718_loose_004,32.23,-109.7963,11795.4,32.17985473831529,-109.60245335950802,13636.5,19.071827100733163,1841.1000000000004,2,4.0,2.5,3.85,,,,0.04640864496334185,0.6317799999999999,0.4,0.9875016841139616,0.9873417721518988,1.0,0.5697517660474286,42,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_009,32.33192592592593,-110.52022222222222,7442.962962962963,32.375263783478026,-110.5899751699368,7201.75,8.133431389706349,241.2129629629626,4,-3.5,-4.75,-3.575,,,,0.18665686102936513,0.9195956790123458,0.18571428571428572,0.7235948913874648,0.9620253164556962,1.0,0.5689659289529131,43,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_009,32.33813333333333,-110.5854,6356.666666666667,32.34230406145632,-110.61593931234682,7343.5,2.9063238988830373,986.833333333333,2,-6.5,-7.0,-6.55,,,,0.41873522022339255,0.5065833333333335,0.1,0.9499825193941774,0.9873417721518988,1.0,0.5688258095501123,44,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_007,32.33813333333333,-110.5854,6356.666666666667,32.31745452000863,-110.54594986321692,5982.0,4.3620038753546595,374.66666666666697,2,-5.0,-6.0,-5.1,,,,0.1275992249290681,0.8126666666666665,0.14285714285714285,0.9499601401510755,0.9873417721518988,1.0,0.5687388542143237,45,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,loose,20260322_204955_loose_003,32.32248148148148,-110.42105555555555,9095.74074074074,32.36370473641282,-110.44409546826364,5650.0,5.0691569408609345,3445.740740740741,6,-2.0,-4.083333333333333,-2.375,,,,0.7465421529569533,0.3108518518518518,0.22857142857142856,0.6517361517846079,0.9367088607594937,1.0,0.5676155765708739,46,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_005,32.33813333333333,-110.5854,6356.666666666667,32.320377148840166,-110.56334080304012,5065.5,2.8625409256985943,1291.166666666667,2,-2.0,-4.0,-2.2,0.25,1.25,1.0516666173934937,0.42749181486028115,0.3544166666666665,0.22857142857142856,0.9499595803416676,0.9873417721518988,1.0,0.5662266957036906,47,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_005,32.32877777777778,-110.48716666666668,7993.888888888889,32.31518599007964,-110.46623469707896,6130.833333333333,2.480490053135181,1863.0555555555557,6,-5.5,-6.25,-5.625,,,,0.7519509946864819,0.3789814814814815,0.12857142857142856,0.6674048547333292,0.9367088607594937,1.0,0.5648518199417968,48,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_004,32.32562222222222,-110.45403333333331,8546.111111111111,32.293272743508744,-110.44357258143026,5982.0,3.729024036626596,2564.1111111111113,2,-4.0,-5.5,-4.15,,,,0.6270975963373404,0.14529629629629623,0.17142857142857143,0.9749800700752166,0.9873417721518988,1.0,0.5643974816739393,49,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_012,32.34443703703704,-110.65158888888888,5253.518518518518,32.36730526977675,-110.66408077337792,6452.0,2.8005032099937592,1198.4814814814818,2,-4.5,-5.25,-4.575,,,,0.43989935800124813,0.40075925925925915,0.15714285714285714,0.9499640327624176,0.9873417721518988,1.0,0.5642047082538951,50,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_006,32.33813333333333,-110.5854,6356.666666666667,32.34131124515586,-110.63451619963428,6170.0,4.627866708771032,186.66666666666697,2,-7.0,-7.25,-7.025,,,,0.07442665824579357,0.9066666666666665,0.08571428571428572,0.94996091867416,0.9873417721518988,1.0,0.5633933228760812,51,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_011,32.34128888888889,-110.61853333333332,5804.444444444444,32.368850460181086,-110.65437508817124,6464.0,4.552690729311892,659.5555555555557,3,2.5,-0.8333333333333334,2.3499999999999996,0.6666666666666666,0.5,0.7216666589180628,0.08946185413762162,0.6702222222222222,0.35714285714285715,0.8999285852976557,0.9746835443037974,1.0,0.5610158516379762,52,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_003,32.34759259259259,-110.68472222222222,4701.2962962962965,32.37823480328048,-110.7053542597481,5552.5,3.919776966610042,851.2037037037035,2,-2.0,-3.25,-2.125,,,,0.2160446066779916,0.5743981481481483,0.22857142857142856,0.9499650394352509,0.9873417721518988,1.0,0.5595319665005586,53,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_004,32.34443703703704,-110.65158888888888,5253.518518518518,32.38290608178394,-110.6348592772531,4676.5,4.557033502611746,577.0185185185182,2,-1.5,-2.75,-1.625,-0.25,1.75,0.8399999737739563,0.08859329947765086,0.7114907407407409,0.24285714285714285,0.949959315500565,0.9873417721518988,1.0,0.5592210918467394,54,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_007,32.34128888888889,-110.61853333333332,5804.444444444444,32.36720175718679,-110.63468364597816,4573.5,3.2563455859013963,1230.9444444444443,2,-1.0,-2.0,-1.1,0.5,1.75,1.0516666173934937,0.34873088281972076,0.3845277777777778,0.2571428571428571,0.9499577540557288,0.9873417721518988,1.0,0.5591192880860227,55,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_015,32.34443703703704,-110.65158888888888,5253.518518518518,32.329981230949244,-110.6163590051534,6053.0,3.679531757660732,799.4814814814818,2,-5.0,-6.25,-5.125,,,,0.26409364846785366,0.6002592592592592,0.14285714285714285,0.9499593616287376,0.9873417721518988,1.0,0.5590959241704974,56,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_003,32.34443703703704,-110.65158888888888,5253.518518518518,32.35759976193357,-110.686553895622,4860.2,3.5958278949740876,393.31851851851843,5,-3.0,-4.1,-3.1,-5.5,0.6,1.0516666173934937,0.28083442100518247,0.8033407407407408,0.2,0.6739023369401277,0.9493670886075949,1.0,0.5583500052524453,57,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_002,32.32877777777778,-110.48716666666668,7993.888888888889,32.35474164652058,-110.44703189825464,5533.5,4.748857458753596,2460.3888888888887,2,-2.0,-3.5,-2.1500000000000004,,,,0.5251142541246404,0.17987037037037043,0.22857142857142856,0.9749825197171402,0.9873417721518988,1.0,0.5583156641463947,58,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_002,32.34759259259259,-110.68472222222222,4701.2962962962965,32.35441354160898,-110.7308361527673,5383.0,4.39765794918387,681.7037037037035,2,-1.5,-2.75,-1.625,,2.0,1.0516666173934937,0.12046841016322603,0.6591481481481483,0.24285714285714285,0.949976710876426,0.9873417721518988,1.0,0.55642820533134,59,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_008,32.33813333333333,-110.5854,6356.666666666667,32.32905950899115,-110.62538281255434,7168.5,3.889687812127036,811.833333333333,2,-3.5,-4.75,-3.625,,,,0.22206243757459276,0.5940833333333335,0.18571428571428572,0.9499801888349333,0.9873417721518988,1.0,0.5563702056046753,60,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_011,32.34443703703704,-110.65158888888888,5253.518518518518,32.3559966814465,-110.68243501472908,6346.333333333333,3.1698903758914807,1092.8148148148148,3,-3.0,-3.6666666666666665,-3.05,0.5,0.0,0.9438888629277548,0.36602192482170387,0.4535925925925926,0.2,0.8999386882789462,0.9746835443037974,1.0,0.5527750624468722,61,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_010,32.33192592592593,-110.52022222222222,7442.962962962963,32.26907314405426,-110.56349331879328,6419.5,8.0861208248055,1023.4629629629626,2,-6.5,-7.25,-6.575,,,,0.19138791751945003,0.6588456790123458,0.1,0.9749850448636987,0.9873417721518988,1.0,0.5483848599123955,62,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_003,32.31,-110.23346666666666,11393.066666666668,32.272667172339546,-110.29768067636132,6428.5,7.325694028811583,4964.5666666666675,2,-3.0,-4.75,-3.1750000000000003,,,,0.6337152985594209,0.007086666666666497,0.2,0.9874957056936748,0.9873417721518988,1.0,0.5459632116625577,63,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_008,32.33192592592593,-110.52022222222222,7442.962962962963,32.30980738931827,-110.46497258199696,5615.25,5.744766204066344,1827.7129629629626,4,-1.5,-5.0,-2.1000000000000014,,0.0,1.0516666173934937,0.4255233795933656,0.39076234567901247,0.24285714285714285,0.8012063174961209,0.9620253164556962,1.0,0.5434667375177781,64,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_003,32.33813333333333,-110.5854,6356.666666666667,32.370712993188604,-110.6051597968306,5458.5,4.070503342906826,898.166666666667,2,-3.5,-4.25,-3.575,,,,0.1858993314186348,0.5509166666666665,0.18571428571428572,0.9499642595651109,0.9873417721518988,1.0,0.5391979594909541,65,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:39:14Z,KEMX20260322_193914_V06,tight,20260322_193914_tight_002,32.314933333333336,-110.78013333333334,3736.4666666666662,32.30945925897571,-110.81377080997892,5177.5,3.2191955796250267,1441.0333333333338,2,-1.5,-4.0,-1.7500000000000002,,0.0,1.0516666173934937,0.3561608840749947,0.27948333333333314,0.24285714285714285,0.9499595803410695,0.9873417721518988,1.0,0.5372184044002821,66,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,tight,20260322_202135_tight_001,32.33507407407408,-110.55327777777778,6892.037037037037,32.354261339712735,-110.528694720055,5383.0,3.1440834154375152,1509.0370370370374,2,-1.0,-3.25,-1.225,,0.0,1.0516666173934937,0.37118331691249695,0.2454814814814813,0.2571428571428571,0.9499767108763877,0.9873417721518988,1.0,0.5368857190364457,67,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_005,32.34443703703704,-110.65158888888888,5253.518518518518,32.329007083340585,-110.69763738830788,5608.0,4.654093089221034,354.48148148148175,4,-3.0,-5.5,-3.450000000000001,,,,0.06918138215579325,0.8227592592592591,0.2,0.8049852635822262,0.9620253164556962,1.0,0.5364785241210471,68,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,normal,20260322_215249_normal_003,32.27,-110.08665,11759.266666666666,32.22339365044974,-110.06022474145824,9138.0,5.74744873736798,2621.2666666666664,2,0.0,-2.5,-0.2500000000000002,0.5,0.0,0.9566666781902314,0.42525512626320194,0.12624444444444452,0.2857142857142857,0.9749903373794897,0.9873417721518988,1.0,0.5352453479919786,69,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,tight,20260322_215943_tight_002,32.27,-110.02626666666669,11776.566666666668,32.28865665077981,-110.03990128472304,9837.0,2.438578641930201,1939.5666666666675,3,2.5,0.6666666666666666,2.45,0.1666666666666666,1.0,0.9361111124356588,0.5122842716139597,0.030216666666666243,0.35714285714285715,0.8999741364669516,0.9746835443037974,1.0,0.5349348594023433,70,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_016,32.34443703703704,-110.65158888888888,5253.518518518518,32.32979292821649,-110.6523578101282,7183.0,1.6299545117216288,1929.4814814814818,3,-4.5,-5.666666666666667,-4.6,,,,0.6740090976556743,0.03525925925925912,0.15714285714285714,0.8999608963210262,0.9746835443037974,1.0,0.5347584343214246,71,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_007,32.34759259259259,-110.68472222222222,4701.2962962962965,32.32934258294691,-110.66138099596016,6053.0,2.9877839197283316,1351.7037037037035,2,-5.5,-5.75,-5.525,,,,0.4024432160543337,0.32414814814814824,0.12857142857142856,0.9499593616285162,0.9873417721518988,1.0,0.5344251268910732,72,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_002,32.27,-110.13,11740.0,32.286638913066646,-110.21762861303934,6996.0,8.443296714997587,4744.0,2,-4.5,-4.75,-4.525,,,,0.5778351642501207,0.0512,0.15714285714285714,0.9874927598633523,0.9873417721518988,1.0,0.532911086933406,73,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_002,32.33192592592593,-110.52022222222222,7442.962962962963,32.36309548083244,-110.55663502021235,4573.5,4.869600942866093,2869.4629629629626,2,-2.0,-3.75,-2.1750000000000003,,,,0.5130399057133908,0.04351234567901247,0.22857142857142856,0.9749788770277922,0.9873417721518988,1.0,0.5283939394489493,74,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_007,32.33192592592593,-110.52022222222222,7442.962962962963,32.30926672279297,-110.56506689276291,4972.0,4.9097536749693225,2470.9629629629626,2,-6.5,-6.75,-6.525,,,,0.5090246325030677,0.1763456790123458,0.1,0.9749864051851107,0.9873417721518988,1.0,0.5282846157341362,75,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,normal,20260322_213158_normal_002,32.294133333333335,-110.17826666666666,11559.0,32.3012085841137,-110.1272376096408,9125.6,4.860386492503831,2433.3999999999996,5,-2.0,-3.0,-2.1,,,,0.5139613507496169,0.1888666666666668,0.22857142857142856,0.8454581590646104,0.9493670886075949,1.0,0.5223624613784832,76,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_003,32.31,-110.28933333333336,11281.333333333334,32.434156703095425,-110.2819214031023,8733.0,13.823151861267899,2548.333333333334,4,-4.0,-4.125,-4.0,,,,0.30884240693660503,0.49033333333333323,0.17142857142857143,0.7736153060291306,0.9620253164556962,1.0,0.5178766849478483,77,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,normal,20260322_200736_normal_003,32.34128888888889,-110.61853333333332,5804.444444444444,32.37173964576468,-110.55527232264728,7782.5,6.8391286736755665,1978.0555555555557,2,-6.0,-6.0,-6.0,,,,0.31608713263244337,0.3406481481481481,0.11428571428571428,0.9749932018279699,0.9873417721518988,1.0,0.5177853073673446,78,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:32:08Z,KEMX20260322_193208_V06,tight,20260322_193208_tight_002,32.28653333333334,-110.8428,3202.4,32.28585815870335,-110.8088224015962,4225.2,3.1948875664072793,1022.7999999999997,5,-1.5,-4.5,-2.1000000000000005,-3.3333333333333335,2.6666666666666665,,0.36102248671854414,0.48860000000000015,0.24285714285714285,0.6243535447055996,0.9493670886075949,1.0,0.517666120638753,79,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_003,32.32562222222222,-110.45403333333331,8546.111111111111,32.381281907285455,-110.50163057747524,7350.25,7.635074595866407,1195.8611111111113,4,-4.0,-5.375,-4.2250000000000005,,,,0.23649254041335926,0.6013796296296295,0.17142857142857143,0.71863854621822,0.9620253164556962,1.0,0.515095613885795,80,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_001,32.34128888888889,-110.61853333333332,5804.444444444444,32.340414068845654,-110.64366109154818,3842.0,2.362670037008232,1962.4444444444443,2,-3.5,-4.25,-3.575,,2.0,1.0516666173934937,0.5274659925983536,0.018777777777777827,0.18571428571428572,0.9499557631242205,0.9873417721518988,1.0,0.5149461862058201,81,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,normal,20260322_214550_normal_002,32.27,-110.13,11740.0,32.32312416973158,-110.14609191996502,9257.0,6.097712228998429,2483.0,2,-4.0,-4.5,-4.05,,,,0.39022877710015713,0.17233333333333334,0.17142857142857143,0.974990725620585,0.9873417721518988,1.0,0.5133811015994016,82,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_002,32.31932592592593,-110.38792222222224,9647.962962962964,32.39301524218517,-110.46570177662912,4870.0,10.977967084794017,4777.9629629629635,2,-2.5,-3.75,-2.625,,,,0.45110164576029915,0.0444074074074073,0.21428571428571427,0.9874927268528582,0.9873417721518988,1.0,0.5127324945502154,83,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:11:05Z,KEMX20260322_211105_V06,loose,20260322_211105_loose_003,32.31307407407407,-110.32227777777778,10742.037037037036,32.271358469309654,-110.32204469680993,6585.625,4.638621758635529,4156.4120370370365,8,-5.0,-6.5,-5.3500000000000005,,,,0.7680689120682235,0.1687175925925927,0.14285714285714285,0.5959817460432892,0.9113924050632911,1.0,0.5100561686884428,84,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_003,32.31932592592593,-110.38792222222224,9647.962962962964,32.26265160901165,-110.36484330169932,5722.833333333333,6.664849220492169,3925.1296296296305,6,-4.0,-6.416666666666667,-4.625,,,,0.6667575389753916,0.2149740740740739,0.17142857142857143,0.5707265831701799,0.9367088607594937,1.0,0.5090351540849445,85,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_008,32.34128888888889,-110.61853333333332,5804.444444444444,32.32195955349576,-110.64995866687454,5657.777777777777,3.6520504459610303,146.66666666666697,9,-2.5,-5.388888888888889,-2.9000000000000004,,2.0,1.0516666173934937,0.26958991080779393,0.9266666666666665,0.21428571428571427,0.29719943244976743,0.8987341772151899,1.0,0.5085412203418214,86,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_009,32.34128888888889,-110.61853333333332,5804.444444444444,32.38300912810689,-110.62671970808483,6189.2,4.702373994126109,384.7555555555555,5,-2.5,-4.2,-2.7,1.0,1.0,,0.05952520117477818,0.8076222222222222,0.21428571428571427,0.652166428814796,0.9493670886075949,1.0,0.5076322030145201,87,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:39:14Z,KEMX20260322_193914_V06,tight,20260322_193914_tight_003,32.314933333333336,-110.78013333333334,3736.4666666666662,32.28258351411421,-110.7574142696827,4842.5,4.183207836598232,1106.0333333333338,2,-4.5,-5.75,-4.625,,,,0.1633584326803536,0.4469833333333331,0.15714285714285714,0.9499580205999643,0.9873417721518988,1.0,0.5075488820968912,88,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,normal,20260322_220636_normal_001,32.27,-109.9712,11762.8,32.32018713265254,-110.05711191761868,9956.0,9.815887999337356,1806.7999999999993,3,4.0,-0.1666666666666666,3.3999999999999995,0.0,1.0,0.9049999912579856,0.0184112000662644,0.39773333333333355,0.4,0.9499891405671107,0.9746835443037974,1.0,0.5059668489767754,89,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,normal,20260322_215943_normal_002,32.27,-110.02626666666669,11776.566666666668,32.228723208712765,-110.0636196966874,9147.0,5.779734701759841,2629.5666666666675,5,0.5,-2.5,-0.1000000000000005,0.5,1.5,1.0516666173934937,0.4220265298240159,0.12347777777777749,0.3,0.8580008954494479,0.9493670886075949,1.0,0.5038906459492014,90,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_006,32.32877777777778,-110.48716666666668,7993.888888888889,32.26556845251076,-110.54036139141614,6441.5,8.625512182347904,1552.3888888888887,2,-6.0,-6.75,-6.075,,,,0.13744878176520955,0.4825370370370371,0.11428571428571428,0.9749865985739572,0.9873417721518988,1.0,0.5034082302545364,91,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,tight,20260322_203545_tight_003,32.32877777777778,-110.48716666666668,7993.888888888889,32.317969040756694,-110.4617693676124,6170.0,2.672013191807865,1823.8888888888887,2,-5.5,-5.75,-5.525,,,,0.465597361638427,0.08805555555555565,0.12857142857142856,0.9499609186735608,0.9873417721518988,1.0,0.5026276168513828,92,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,normal,20260322_210407_normal_001,32.31617037037037,-110.35478888888888,10200.185185185184,32.27881781141546,-110.38218947901925,7212.0,4.887096582341867,2988.1851851851843,1,-7.0,-7.0,-7.0,,,,0.5112903417658133,0.003938271604938564,0.08571428571428572,1.0,1.0,1.0,0.5006401934876401,93,moderate_candidate,single-gate fallback; no multi-gate DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,normal,20260322_220636_normal_002,32.27,-109.9712,11762.8,32.29333769071292,-110.06075281341572,9693.0,8.809559515157838,2069.7999999999993,6,9.0,1.8333333333333333,7.75,1.5,2.0833333333333335,0.8822222153345743,0.11904404848421617,0.31006666666666693,0.5428571428571428,0.7727534688239972,0.9367088607594937,1.0,0.4995776794032966,94,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_003,32.33507407407408,-110.55327777777778,6892.037037037037,32.3586006572158,-110.49750527279734,3991.0,5.8560919835887635,2901.0370370370374,2,-3.0,-3.0,-3.0,,,,0.41439080164112363,0.03298765432098753,0.2,0.9749786627911288,0.9873417721518988,1.0,0.497158036889058,95,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_011,32.33507407407408,-110.55327777777778,6892.037037037037,32.303812638627576,-110.46749477600044,5084.0,8.77849053834276,1808.0370370370374,2,-3.5,-4.25,-3.575,,0.0,1.0516666173934937,0.12215094616572397,0.3973209876543209,0.18571428571428572,0.9749864051848085,0.9873417721518988,1.0,0.4970321239071979,96,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,normal,20260322_204955_normal_003,32.32248148148148,-110.42105555555555,9095.74074074074,32.26070074087795,-110.37390729653464,7051.5,8.175210111882112,2044.2407407407409,2,-3.5,-5.5,-3.7,,,,0.18247898881178876,0.3185864197530864,0.18571428571428572,0.9749897059899195,0.9873417721518988,1.0,0.49577483329245764,97,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_005,32.33507407407408,-110.55327777777778,6892.037037037037,32.324428704770966,-110.61646323594452,4293.5,6.053642825754163,2598.5370370370374,2,-6.0,-6.0,-6.0,,,,0.3946357174245837,0.13382098765432088,0.11428571428571428,0.9749777059440975,0.9873417721518988,1.0,0.49545462393877415,98,moderate_candidate,DBSCAN cluster
